REF_DATE,GEO,DGUID,Coordinate,Long-form data quality indicators – Housing characteristics (20):Tenure - Non-response rate[1],Symbol,Long-form data quality indicators – Housing characteristics (20):Tenure - Imputation rate[2],Symbol,Long-form data quality indicators – Housing characteristics (20):Condominium status - Non-response rate[3],Symbol,Long-form data quality indicators – Housing characteristics (20):Condominium status - Imputation rate[4],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of rooms - Non-response rate[5],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of rooms - Imputation rate[6],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of bedrooms - Non-response rate[7],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of bedrooms - Imputation rate[8],Symbol,Long-form data quality indicators – Housing characteristics (20):Period of construction - Non-response rate[9],Symbol,Long-form data quality indicators – Housing characteristics (20):Period of construction - Imputation rate[10],Symbol,Long-form data quality indicators – Housing characteristics (20):Dwelling condition - Non-response rate[11],Symbol,Long-form data quality indicators – Housing characteristics (20):Dwelling condition - Imputation rate[12],Symbol,Long-form data quality indicators – Housing characteristics (20):Rent monthly cash - Non-response rate[13],Symbol,Long-form data quality indicators – Housing characteristics (20):Rent monthly cash - Imputation rate[14],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly mortgage payments - Non-response rate[15],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly mortgage payments - Imputation rate[16],Symbol,Long-form data quality indicators – Housing characteristics (20):Value (owner estimated) - Non-response rate[17],Symbol,Long-form data quality indicators – Housing characteristics (20):Value (owner estimated) - Imputation rate[18],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly use or occupancy payment for dwelling - Non-response rate[19],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly use or occupancy payment for dwelling - Imputation rate[20],Symbol
2021,Amherstburg (3537028) T,2021A00053537028,608,2.3,,2.0,,2.0,,1.5,,2.1,,3.3,,2.2,,2.2,,2.7,,2.7,,2.2,,2.2,,6.7,,7.1,,4.7,,5.0,,6.9,,8.3,,0.0,,0.0,
2021,LaSalle (3537034) T,2021A00053537034,609,1.8,,1.6,,1.6,,1.7,,1.7,,2.6,,1.6,,1.8,,1.6,,1.6,,1.7,,1.7,,4.5,,5.0,,3.6,,3.6,,4.1,,4.9,,0.0,,0.0,
2021,Windsor (3537039) CY,2021A00053537039,610,2.7,,2.2,,2.5,,1.9,,2.5,,4.8,,2.5,,2.8,,3.4,,3.4,,2.5,,2.5,,4.8,,5.0,,4.4,,4.6,,6.0,,7.1,,0.0,,0.0,
2021,Tecumseh (3537048) T,2021A00053537048,611,2.0,,1.8,,2.2,,1.9,,2.1,,3.9,,2.0,,2.2,,2.2,,2.2,,2.1,,2.1,,4.0,,4.0,,4.1,,4.1,,5.6,,6.4,,0.0,,0.0,
2021,Lakeshore (3537064) T,2021A00053537064,612,2.4,,2.1,,2.3,,2.2,,2.2,,3.3,,2.1,,2.3,,2.4,,2.4,,2.1,,2.1,,5.8,,5.8,,5.2,,5.4,,6.7,,8.2,,0.0,,0.0,
2021,"Sarnia (CA), Ont.",2021S0504562,613,2.8,,2.4,,2.6,,1.8,,2.6,,3.7,,2.6,,2.8,,3.2,,3.2,,2.5,,2.5,,6.0,,6.3,,4.9,,5.1,,6.0,,7.0,,30.8,,30.8,
2021,St. Clair (3538003) TP,2021A00053538003,614,1.7,,1.5,,1.6,,1.7,,1.5,,2.6,,1.6,,1.8,,2.1,,2.1,,1.7,,1.7,,6.2,,6.2,,7.1,,7.1,,7.8,,9.2,,0.0,,0.0,
2021,Sarnia 45 (3538025) IRI,2021A00053538025,615,24.5,,26.4,,26.4,,24.5,,26.4,,28.3,,26.4,,26.4,,26.4,,26.4,,26.4,,26.4,,40.0,,40.0,,28.6,,28.6,,28.6,,28.6,,30.8,,30.8,
2021,Sarnia (3538030) CY,2021A00053538030,616,2.9,,2.4,,2.6,,1.6,,2.6,,3.9,,2.5,,2.8,,3.2,,3.2,,2.5,,2.5,,5.8,,6.1,,4.0,,4.3,,5.3,,6.2,,0.0,,0.0,
2021,Point Edward (3538031) VL,2021A00053538031,617,3.2,,3.2,,2.7,,2.7,,3.2,,3.7,,3.2,,3.7,,4.8,,4.8,,3.2,,3.2,,0.0,,0.0,,5.6,,5.6,,8.8,,10.0,,0.0,,0.0,
2021,Plympton-Wyoming (3538035) T,2021A00053538035,618,2.7,,2.4,,2.5,,2.0,,2.5,,2.8,,2.5,,2.5,,2.2,,2.2,,2.1,,2.1,,8.1,,8.1,,6.6,,7.1,,7.1,,8.1,,0.0,,0.0,
2021,"Essa (CA), Ont.",2021S0504563,619,3.1,,2.8,,2.9,,2.5,,3.0,,4.5,,2.8,,2.9,,3.2,,3.2,,2.8,,2.8,,5.9,,5.9,,5.0,,5.2,,6.0,,7.5,,0.0,,0.0,
2021,Essa (3543021) TP,2021A00053543021,620,3.1,,2.8,,2.9,,2.5,,3.0,,4.5,,2.8,,2.9,,3.2,,3.2,,2.8,,2.8,,5.9,,5.9,,5.0,,5.2,,6.0,,7.5,,0.0,,0.0,
2021,"Wasaga Beach (CA), Ont.",2021S0504565,621,1.8,,1.6,,1.8,,1.7,,1.7,,2.9,,1.8,,1.9,,1.7,,1.7,,1.7,,1.7,,4.8,,4.8,,3.3,,3.4,,4.2,,4.9,,0.0,,0.0,
2021,Wasaga Beach (3543064) T,2021A00053543064,622,1.8,,1.6,,1.8,,1.7,,1.7,,2.9,,1.8,,1.9,,1.7,,1.7,,1.7,,1.7,,4.8,,4.8,,3.3,,3.4,,4.2,,4.9,,0.0,,0.0,
2021,"Owen Sound (CA), Ont.",2021S0504566,623,2.3,,2.0,,2.2,,1.7,,2.1,,3.4,,2.1,,2.3,,3.0,,3.0,,2.2,,2.2,,4.7,,5.5,,4.9,,5.1,,6.2,,7.6,,0.0,,0.0,
2021,Georgian Bluffs (3542053) TP,2021A00053542053,624,1.7,,1.4,,1.7,,1.6,,1.4,,2.6,,1.7,,2.0,,1.6,,1.6,,1.4,,1.4,,6.6,,6.6,,5.9,,6.0,,7.4,,9.1,,0.0,,0.0,
2021,Owen Sound (3542059) CY,2021A00053542059,625,2.5,,2.2,,2.4,,1.7,,2.4,,3.8,,2.3,,2.5,,3.7,,3.7,,2.4,,2.4,,4.6,,5.4,,4.3,,4.5,,5.3,,6.5,,0.0,,0.0,
2021,"Collingwood (CA), Ont.",2021S0504567,626,3.0,,2.6,,2.5,,2.0,,2.6,,3.6,,2.6,,2.9,,2.8,,2.8,,2.7,,2.7,,7.2,,7.2,,3.0,,3.1,,4.1,,5.4,,0.0,,0.0,
2021,Collingwood (3543031) T,2021A00053543031,627,3.0,,2.6,,2.5,,2.0,,2.6,,3.6,,2.6,,2.9,,2.8,,2.8,,2.7,,2.7,,7.2,,7.2,,3.0,,3.1,,4.1,,5.4,,0.0,,0.0,
2021,"Barrie (CMA), Ont.",2021S0503568,628,2.6,,2.4,,2.5,,2.1,,2.5,,4.0,,2.5,,2.7,,3.2,,3.2,,2.5,,2.5,,5.4,,5.5,,4.4,,4.5,,5.2,,6.1,,0.0,,0.0,
2021,Springwater (3543009) TP,2021A00053543009,629,1.7,,1.7,,1.7,,1.5,,1.8,,3.0,,1.7,,1.7,,1.9,,1.9,,1.7,,1.7,,9.7,,9.7,,4.0,,4.2,,4.6,,5.5,,0.0,,0.0,
2021,Innisfil (3543017) T,2021A00053543017,630,2.7,,2.4,,2.5,,2.7,,2.6,,3.5,,2.6,,2.8,,2.8,,2.8,,2.5,,2.5,,5.1,,5.1,,5.4,,5.6,,6.6,,8.0,,0.0,,0.0,
2021,Barrie (3543042) CY,2021A00053543042,631,2.7,,2.4,,2.6,,2.1,,2.6,,4.3,,2.5,,2.8,,3.5,,3.5,,2.6,,2.6,,5.3,,5.3,,4.1,,4.2,,4.8,,5.6,,0.0,,0.0,
2021,"Orillia (CA), Ont.",2021S0504569,632,3.2,,2.7,,2.9,,2.1,,2.9,,5.3,,3.0,,3.2,,3.7,,3.7,,2.7,,2.7,,6.4,,6.5,,4.3,,4.3,,5.8,,6.5,,0.0,,0.0,
2021,Orillia (3543052) CY,2021A00053543052,633,3.2,,2.7,,2.9,,2.1,,2.9,,5.3,,3.0,,3.2,,3.7,,3.7,,2.7,,2.7,,6.4,,6.5,,4.3,,4.3,,5.8,,6.5,,0.0,,0.0,
2021,"Midland (CA), Ont.",2021S0504571,634,3.4,,3.0,,3.2,,2.8,,3.0,,4.6,,3.1,,3.4,,4.0,,4.0,,3.3,,3.3,,5.6,,5.7,,4.5,,4.8,,5.9,,6.7,,0.0,,0.0,
2021,Penetanguishene (3543072) T,2021A00053543072,635,3.5,,3.0,,3.4,,3.0,,3.3,,6.0,,3.3,,3.6,,4.4,,4.4,,3.3,,3.3,,5.7,,5.7,,4.0,,4.2,,5.3,,6.3,,0.0,,0.0,
2021,Midland (3543074) T,2021A00053543074,636,3.4,,3.1,,3.1,,2.6,,2.9,,3.8,,3.0,,3.3,,3.9,,3.9,,3.2,,3.2,,5.8,,5.8,,4.9,,5.1,,6.3,,7.0,,0.0,,0.0,
2021,"North Bay (CA), Ont.",2021S0504575,637,2.9,,2.4,,2.8,,2.1,,2.6,,4.9,,2.7,,2.9,,3.7,,3.7,,2.6,,2.6,,5.1,,5.5,,4.6,,4.7,,5.5,,6.2,,0.0,,0.0,
2021,Bonfield (3548027) TP,2021A00053548027,638,1.1,,1.1,,1.7,,1.1,,1.1,,3.4,,1.1,,1.7,,1.7,,1.7,,1.1,,1.1,,0.0,,0.0,,5.7,,5.7,,7.6,,8.9,,0.0,,0.0,
2021,Chisholm (3548031) TP,2021A00053548031,639,6.9,,6.9,,7.9,,6.9,,6.9,,8.8,,6.9,,6.9,,5.9,,5.9,,6.9,,6.9,,0.0,,0.0,,18.8,,18.8,,21.9,,24.0,,0.0,,0.0,
2021,East Ferris (3548034) MU,2021A00053548034,640,1.1,,0.8,,0.8,,0.8,,0.8,,1.6,,0.8,,1.3,,2.1,,2.1,,0.8,,0.8,,0.0,,0.0,,2.8,,3.1,,2.8,,3.1,,0.0,,0.0,
2021,North Bay (3548044) CY,2021A00053548044,641,3.0,,2.5,,3.0,,2.1,,2.9,,5.4,,2.9,,3.2,,4.0,,4.0,,2.8,,2.8,,5.1,,5.5,,4.0,,4.0,,4.6,,5.2,,0.0,,0.0,
2021,"Nipissing, Unorganized, North Part (3548094) NO",2021A00053548094,642,3.4,,3.4,,3.4,,2.1,,2.1,,4.1,,2.1,,2.1,,2.1,,2.1,,2.1,,2.1,,0.0,,0.0,,5.4,,5.4,,8.5,,10.0,,0.0,,0.0,
2021,Powassan (3549060) MU,2021A00053549060,643,3.4,,2.6,,2.7,,2.7,,2.6,,3.4,,2.6,,2.6,,4.1,,4.1,,3.0,,3.0,,0.0,,0.0,,7.3,,7.8,,9.1,,11.0,,0.0,,0.0,
2021,Callander (3549066) MU,2021A00053549066,644,2.1,,1.2,,0.9,,0.9,,0.9,,2.4,,0.9,,0.9,,1.8,,1.8,,0.9,,0.9,,0.0,,0.0,,3.5,,3.5,,4.5,,5.2,,0.0,,0.0,
2021,Nipissing (3549071) TP,2021A00053549071,645,2.7,,2.7,,2.8,,2.8,,3.4,,4.8,,2.7,,3.4,,2.7,,2.7,,2.7,,2.7,,0.0,,0.0,,9.0,,9.0,,9.0,,10.4,,0.0,,0.0,
2021,"Greater Sudbury (CMA), Ont.",2021S0503580,646,2.8,,2.5,,2.7,,2.0,,2.6,,4.6,,2.6,,3.0,,3.8,,3.8,,2.7,,2.7,,5.4,,5.7,,4.4,,4.6,,5.3,,6.2,,30.8,,30.8,
2021,St.-Charles (3552004) MU,2021A00053552004,647,5.6,,4.8,,4.1,,4.1,,4.8,,5.6,,4.0,,4.0,,4.8,,4.8,,4.8,,4.8,,0.0,,0.0,,7.1,,7.1,,7.1,,8.1,,0.0,,0.0,
2021,Markstay-Warren (3552013) MU,2021A00053552013,648,4.1,,4.1,,4.1,,4.1,,4.1,,5.9,,4.1,,5.0,,5.9,,5.9,,5.0,,5.0,,0.0,,0.0,,8.2,,8.2,,10.8,,11.3,,0.0,,0.0,
2021,Whitefish Lake 6 (3552051) IRI,2021A00053552051,649,22.2,,18.5,,22.2,,22.2,,22.2,,22.2,,22.2,,22.2,,22.2,,22.2,,22.2,,22.2,,0.0,,0.0,,23.1,,23.1,,30.8,,30.8,,18.2,,27.3,
2021,Greater Sudbury / Grand Sudbury (3553005) CV,2021A00053553005,650,2.7,,2.4,,2.6,,1.9,,2.5,,4.5,,2.6,,2.9,,3.7,,3.7,,2.6,,2.6,,5.4,,5.6,,4.2,,4.4,,5.1,,6.1,,0.0,,0.0,
2021,Wahnapitei 11 (3553040) IRI,2021A00053553040,651,0.0,,0.0,,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,33.3,,33.3,,0.0,,0.0,
2021,"Elliot Lake (CA), Ont.",2021S0504582,652,3.3,,2.9,,3.2,,1.9,,3.1,,4.6,,3.0,,3.3,,4.0,,4.0,,3.6,,3.6,,6.3,,6.8,,5.8,,6.1,,8.0,,8.6,,0.0,,0.0,
2021,Elliot Lake (3557041) CY,2021A00053557041,653,3.3,,2.9,,3.2,,1.9,,3.1,,4.6,,3.0,,3.3,,4.0,,4.0,,3.6,,3.6,,6.3,,6.8,,5.8,,6.1,,8.0,,8.6,,0.0,,0.0,
2021,"Timmins (CA), Ont.",2021S0504586,654,2.6,,2.3,,2.6,,2.0,,2.6,,4.0,,2.6,,2.9,,3.4,,3.4,,2.4,,2.4,,5.9,,6.2,,4.0,,4.0,,5.4,,6.2,,0.0,,0.0,
2021,Timmins (3556027) CY,2021A00053556027,655,2.6,,2.3,,2.6,,2.0,,2.6,,4.0,,2.6,,2.9,,3.4,,3.4,,2.4,,2.4,,5.9,,6.2,,4.0,,4.0,,5.4,,6.2,,0.0,,0.0,
2021,"Sault Ste. Marie (CA), Ont.",2021S0504590,656,3.6,,3.3,,3.5,,2.7,,3.5,,4.9,,3.4,,3.7,,4.7,,4.7,,3.5,,3.5,,7.3,,7.5,,5.3,,5.5,,6.8,,7.6,,46.9,,46.9,
2021,Laird (3557011) TP,2021A00053557011,657,4.3,,3.2,,3.3,,3.3,,3.2,,4.3,,3.2,,3.2,,3.2,,3.2,,3.2,,3.2,,0.0,,0.0,,14.0,,14.0,,17.4,,17.4,,0.0,,0.0,
2021,"Macdonald, Meredith and Aberdeen Additional (3557051) TP",2021A00053557051,658,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.8,,3.8,,5.7,,6.7,,0.0,,0.0,
2021,Sault Ste. Marie (3557061) CY,2021A00053557061,659,3.3,,2.9,,3.2,,2.4,,3.2,,4.6,,3.1,,3.4,,4.5,,4.5,,3.2,,3.2,,7.1,,7.3,,4.9,,5.1,,6.3,,7.1,,0.0,,0.0,
2021,Prince (3557066) TP,2021A00053557066,660,0.0,,0.0,,0.0,,0.0,,0.0,,2.5,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.9,,3.9,,3.9,,3.9,,0.0,,0.0,
2021,Garden River 14 (3557074) IRI,2021A00053557074,661,33.7,,39.8,,36.1,,34.9,,34.9,,34.9,,34.9,,36.1,,34.9,,34.9,,33.7,,33.7,,40.0,,40.0,,32.6,,32.6,,41.3,,43.5,,46.9,,46.9,
2021,Rankin Location 15D (3557075) IRI,2021A00053557075,662,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2021,"Thunder Bay (CMA), Ont.",2021S0503595,663,2.9,,2.5,,2.8,,2.3,,2.6,,4.2,,2.6,,2.8,,3.9,,3.9,,2.8,,2.8,,6.7,,6.9,,4.1,,4.2,,5.2,,6.0,,58.3,,58.3,
2021,Neebing (3558001) MU,2021A00053558001,664,3.2,,3.2,,3.3,,3.3,,2.7,,2.7,,2.7,,2.7,,3.2,,3.2,,2.7,,2.7,,44.4,,44.4,,4.1,,4.1,,4.1,,5.2,,0.0,,0.0,
2021,Fort William 52 (3558003) IRI,2021A00053558003,665,17.8,,20.5,,20.5,,19.2,,19.2,,19.2,,19.2,,19.2,,19.2,,19.2,,19.2,,19.2,,0.0,,0.0,,21.2,,21.2,,30.8,,30.8,,58.3,,58.3,
2021,Thunder Bay (3558004) CY,2021A00053558004,666,2.8,,2.4,,2.7,,2.2,,2.5,,4.1,,2.5,,2.7,,4.0,,4.0,,2.7,,2.7,,6.5,,6.7,,3.8,,4.0,,4.9,,5.7,,0.0,,0.0,
2021,Oliver Paipoonge (3558011) MU,2021A00053558011,667,2.6,,2.6,,3.1,,2.9,,3.0,,4.1,,2.6,,2.6,,2.6,,2.6,,2.4,,2.4,,0.0,,0.0,,5.9,,5.9,,6.6,,7.3,,0.0,,0.0,
2021,Gillies (3558012) TP,2021A00053558012,668,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,9.7,,0.0,,0.0,
2021,O'Connor (3558016) TP,2021A00053558016,669,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Conmee (3558019) TP,2021A00053558019,670,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,9.3,,9.3,,11.1,,11.1,,0.0,,0.0,
2021,Shuniah (3558028) MU,2021A00053558028,671,1.4,,1.4,,1.4,,1.8,,2.1,,3.5,,1.8,,1.8,,2.1,,2.1,,2.1,,2.1,,0.0,,0.0,,3.3,,3.3,,4.8,,5.9,,0.0,,0.0,
2021,"Kenora (CA), Ont.",2021S0504598,672,1.7,,1.5,,1.7,,1.5,,1.9,,2.9,,2.2,,2.3,,2.8,,2.8,,1.7,,1.7,,4.6,,5.2,,2.6,,2.7,,2.9,,3.7,,0.0,,0.0,
2021,Kenora (3560010) CY,2021A00053560010,673,1.7,,1.5,,1.7,,1.5,,1.9,,2.9,,2.2,,2.3,,2.8,,2.8,,1.7,,1.7,,4.6,,5.2,,2.6,,2.7,,2.9,,3.7,,0.0,,0.0,
2021,Manitoba,2021A000246,674,4.0,,3.9,,3.9,,3.3,,3.8,,5.7,,3.8,,4.2,,4.8,,4.8,,3.8,,3.8,,6.0,,6.1,,5.8,,5.9,,6.9,,7.7,,43.9,,44.1,
2021,"Winnipeg (CMA), Man.",2021S0503602,675,2.5,,2.2,,2.3,,1.6,,2.4,,4.3,,2.4,,2.7,,3.2,,3.2,,2.4,,2.4,,4.9,,5.0,,3.7,,3.8,,4.4,,5.1,,41.7,,41.7,
2021,Niverville (4602046) T,2021A00054602046,676,2.8,,2.5,,2.5,,2.5,,2.5,,3.0,,2.5,,2.5,,2.5,,2.5,,2.5,,2.5,,6.4,,6.4,,3.5,,3.5,,3.8,,3.8,,0.0,,0.0,
2021,Taché (4602069) RM,2021A00054602069,677,3.1,,2.5,,2.7,,2.8,,2.6,,3.0,,2.5,,2.8,,2.9,,2.9,,2.5,,2.5,,3.4,,3.4,,6.3,,6.3,,7.2,,7.9,,0.0,,0.0,
2021,Ritchot (4602075) RM,2021A00054602075,678,1.1,,1.1,,1.1,,1.1,,1.7,,2.8,,1.5,,1.7,,1.1,,1.1,,1.1,,1.1,,5.7,,5.7,,4.8,,4.8,,5.2,,5.8,,0.0,,0.0,
2021,Macdonald (4610035) RM,2021A00054610035,679,0.9,,0.9,,1.0,,1.0,,1.1,,2.9,,1.1,,1.1,,0.9,,0.9,,0.9,,0.9,,0.0,,0.0,,4.1,,4.1,,4.5,,4.7,,0.0,,0.0,
2021,St. François Xavier (4610052) RM,2021A00054610052,680,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.5,,4.5,,4.5,,5.6,,0.0,,0.0,
2021,Winnipeg (4611040) CY,2021A00054611040,681,2.6,,2.2,,2.4,,1.5,,2.4,,4.4,,2.4,,2.8,,3.3,,3.3,,2.4,,2.4,,4.8,,5.0,,3.5,,3.6,,4.2,,4.9,,0.0,,0.0,
2021,Headingley (4611042) RM,2021A00054611042,682,1.1,,1.1,,1.9,,1.9,,1.1,,1.9,,1.1,,1.9,,1.1,,1.1,,1.1,,1.1,,0.0,,0.0,,3.1,,3.1,,3.1,,4.0,,0.0,,0.0,
2021,Springfield (4612047) RM,2021A00054612047,683,2.0,,1.6,,1.7,,1.7,,1.6,,2.5,,1.6,,1.7,,1.7,,1.7,,1.6,,1.6,,9.4,,9.4,,5.4,,5.6,,6.8,,7.4,,0.0,,0.0,
2021,East St. Paul (4613032) RM,2021A00054613032,684,1.2,,1.2,,1.2,,1.2,,1.6,,1.9,,1.3,,1.6,,1.2,,1.2,,1.3,,1.3,,0.0,,0.0,,2.4,,2.4,,3.0,,3.1,,0.0,,0.0,
2021,West St. Paul (4613037) RM,2021A00054613037,685,2.2,,2.2,,2.5,,2.0,,2.2,,2.7,,2.2,,2.7,,2.5,,2.5,,2.2,,2.2,,0.0,,0.0,,4.1,,4.1,,5.1,,6.1,,0.0,,0.0,
2021,St. Clements (4613056) RM,2021A00054613056,686,2.8,,2.3,,2.3,,2.2,,2.4,,4.8,,2.4,,2.8,,2.4,,2.4,,2.3,,2.3,,0.0,,0.0,,5.4,,5.4,,6.4,,7.4,,0.0,,0.0,
2021,Brokenhead 4 (4613062) IRI,2021A00054613062,687,29.0,,35.5,,32.3,,32.3,,25.8,,29.0,,25.8,,29.0,,29.0,,29.0,,25.8,,25.8,,66.7,,66.7,,40.0,,40.0,,60.0,,60.0,,41.7,,41.7,
2021,Rosser (4614015) RM,2021A00054614015,688,4.7,,4.7,,5.5,,2.7,,4.7,,5.9,,4.7,,4.7,,4.7,,4.7,,3.5,,3.5,,0.0,,0.0,,30.4,,30.4,,32.1,,33.9,,0.0,,0.0,
2021,"Winkler (CA), Man.",2021S0504603,689,4.3,,4.1,,4.3,,3.9,,4.4,,5.9,,4.2,,4.4,,5.2,,5.2,,4.3,,4.3,,6.9,,7.0,,7.7,,7.9,,8.6,,9.3,,0.0,,0.0,
2021,Stanley (4603047) RM,2021A00054603047,690,6.1,,5.7,,7.0,,6.7,,6.4,,8.3,,5.9,,5.9,,7.2,,7.2,,5.9,,5.9,,0.0,,0.0,,15.9,,16.2,,16.9,,17.4,,0.0,,0.0,
2021,Winkler (4603050) CY,2021A00054603050,691,3.1,,3.0,,2.9,,2.5,,2.9,,4.5,,2.8,,3.0,,3.8,,3.8,,2.8,,2.8,,4.3,,4.3,,5.4,,5.4,,6.1,,6.7,,0.0,,0.0,
2021,Morden (4603053) CY,2021A00054603053,692,4.6,,4.5,,4.6,,4.3,,5.1,,6.1,,5.1,,5.1,,5.8,,5.8,,5.0,,5.0,,10.6,,11.1,,5.1,,5.2,,6.1,,6.8,,0.0,,0.0,
2021,"Steinbach (CA), Man.",2021S0504605,693,3.0,,2.8,,2.7,,2.2,,2.9,,4.8,,2.8,,3.3,,3.5,,3.5,,3.1,,3.1,,5.7,,5.9,,3.4,,3.4,,3.9,,5.2,,0.0,,0.0,
2021,Steinbach (4602044) CY,2021A00054602044,694,3.0,,2.8,,2.7,,2.2,,2.9,,4.8,,2.8,,3.3,,3.5,,3.5,,3.1,,3.1,,5.7,,5.9,,3.4,,3.4,,3.9,,5.2,,0.0,,0.0,
2021,"Portage la Prairie (CA), Man.",2021S0504607,695,4.0,,3.5,,3.4,,2.6,,3.5,,5.7,,3.8,,4.0,,4.2,,4.2,,3.5,,3.5,,9.1,,9.4,,3.8,,3.8,,5.2,,5.4,,0.0,,0.0,
2021,Portage la Prairie (4609029) CY,2021A00054609029,696,4.0,,3.5,,3.4,,2.6,,3.5,,5.7,,3.8,,4.0,,4.2,,4.2,,3.5,,3.5,,9.1,,9.4,,3.8,,3.8,,5.2,,5.4,,0.0,,0.0,
2021,"Brandon (CA), Man.",2021S0504610,697,2.9,,2.4,,2.8,,2.2,,2.7,,5.1,,2.6,,3.0,,4.2,,4.2,,2.9,,2.9,,5.6,,5.7,,4.7,,4.8,,5.4,,6.1,,0.0,,0.0,
2021,Whitehead (4607057) RM,2021A00054607057,698,1.6,,1.6,,2.6,,1.8,,1.6,,6.6,,1.6,,1.6,,3.3,,3.3,,1.6,,1.6,,0.0,,0.0,,10.1,,10.1,,11.0,,12.8,,0.0,,0.0,
2021,Brandon (4607062) CY,2021A00054607062,699,2.8,,2.4,,2.6,,2.1,,2.6,,5.0,,2.5,,3.0,,4.2,,4.2,,2.8,,2.8,,5.5,,5.7,,3.9,,4.1,,4.7,,5.4,,0.0,,0.0,
2021,Elton (4607071) RM,2021A00054607071,700,6.5,,6.5,,7.3,,7.3,,6.5,,8.6,,6.5,,6.5,,6.5,,6.5,,6.5,,6.5,,0.0,,0.0,,20.8,,20.8,,19.5,,22.1,,0.0,,0.0,
2021,Waywayseecappo Highway 10 (4607072) IRI,2021A00054607072,701,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2021,"Thompson (CA), Man.",2021S0504640,702,5.3,,4.6,,5.1,,3.9,,4.7,,8.2,,4.7,,5.3,,5.7,,5.7,,4.7,,4.7,,8.5,,8.5,,5.6,,5.8,,7.0,,7.6,,0.0,,0.0,
2021,Thompson (4622026) CY,2021A00054622026,703,5.3,,4.6,,5.1,,3.9,,4.7,,8.2,,4.7,,5.3,,5.7,,5.7,,4.7,,4.7,,8.5,,8.5,,5.6,,5.8,,7.0,,7.6,,0.0,,0.0,
2021,Saskatchewan,2021A000247,704,4.2,,4.1,,4.4,,3.9,,4.1,,5.8,,4.1,,4.4,,5.0,,5.0,,4.1,,4.1,,6.8,,6.8,,6.9,,7.0,,7.9,,8.9,,45.8,,46.1,
2021,"Regina (CMA), Sask.",2021S0503705,705,2.4,,2.2,,2.4,,1.8,,2.4,,4.1,,2.4,,2.7,,3.0,,3.0,,2.5,,2.5,,4.9,,5.1,,3.6,,3.7,,4.2,,4.9,,0.0,,0.0,
2021,Lajord No. 128 (4706011) RM,2021A00054706011,706,2.9,,2.9,,0.0,,3.2,,0.0,,2.9,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,25.0,,25.0,,26.8,,30.4,,0.0,,0.0,
2021,Pense No. 160 (4706021) RM,2021A00054706021,707,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,21.4,,21.4,,21.4,,21.4,,0.0,,0.0,
2021,Belle Plaine (4706022) VL,2021A00054706022,708,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Pense (4706023) T,2021A00054706023,709,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Sherwood No. 159 (4706026) RM,2021A00054706026,710,3.6,,3.6,,4.3,,4.3,,3.6,,3.6,,3.6,,3.6,,3.6,,3.6,,3.6,,3.6,,0.0,,0.0,,19.0,,23.8,,26.2,,28.6,,0.0,,0.0,
